productid,Name,ProductPrice,ProductStyle,Fabric,Brand,FabricType,Silhouette,Season,Pattern,WashCase,ColorGroup,TotalSales,FirstMonthSale,SecondMonthSale,ThirdMonthSale
CL0096819,Release pleat cotton linen tunic,36.95,Top,Cotton Linen,Zapelle,WOVEN,,Sale,,MACHINE WASH,Brown,30,29,1,0
CL0096907,Floral print cotton linen release pleat shift dres,56.95,Dress,Cotton Linen,WAYWARD FANCIES,WOVEN,Shift,,Floral,MACHINE WASH,Green,42,18,24,0
CL0096979,Dolman sleeve cotton linen wrap dress,62.95,Dress,Cotton Linen,eshakti,WOVEN,Fit-and-flare,Sale,,MACHINE WASH,Blue,23,19,4,0
CL0097016,Release pleat cotton linen shirt,69.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Red,12,1,7,4
CL0097018,Cotton linen drawstring pants,47.95,Pant,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Green,35,12,23,0
CL0097020,Dolman sleeve cotton linen shirt,39.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Green,40,8,32,0
CL0097130,Tie waist cotton linen jumpsuit,59.95,Jumpsuit,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Red,20,0,9,11
CL0097138,Cotton linen shift shirt dress,74.95,Dress,Cotton Linen,Zapelle,WOVEN,Shirtdress,,,MACHINE WASH,Green,13,0,0,13
CL0097122,Split neck cotton linen top,39.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Green,4,0,4,0
CL0097171,Dolman sleeve cotton linen shirt,44.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Orange,13,0,10,3
CL0097333,Graphic floral print cotton linen shift dress,84.95,Dress,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Red,13,0,9,4
CL0097428,Cutout waist floral graphic print cotton linen dre,99.95,Dress,Cotton Linen,Zapelle,WOVEN,Empire Waist,,Graphic,MACHINE WASH,Brown,7,0,3,4
CL0097467,Stripe cotton linen shift shirt dress,59.95,Dress,Cotton Linen,Zapelle,WOVEN,Shirtdress,,Stripes,MACHINE WASH,White,30,0,8,22
CL0097498,Cotton linen elastic drawstring pants,79.95,Pant,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Black,20,0,0,20
CL0097559,Notch collar stripe print cotton linen shirt,49.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Navy,16,0,0,16
CL0097623,Lace trim cotton linen drawstring tiered dress,79.95,Dress,Cotton Linen,Zapelle,WOVEN,Shirtdress,,,MACHINE WASH,Yellow,17,0,0,17
CL0097636,Tie front cotton linen shirtdress,74.95,Dress,Cotton Linen,Zapelle,WOVEN,Shirtdress,,,MACHINE WASH,Orange,11,0,0,11
CL0097696,Lace trim pintuck pleat cotton linen shirt,59.95,Top,Cotton Linen,Zapelle,WOVEN,,,,MACHINE WASH,Yellow,11,0,0,11
CL0069321,Zip front poplin pocket belt dress,69.95,Dress,Cotton Poplin,ZAPELLE,WOVEN,,Sale,,MACHINE WASH,Beige,1,0,1,0
CL0073902,Bow-tie waist cotton poplin shirt,69.95,Top,Cotton Poplin,eshakti,WOVEN,,Year-Round,,MACHINE WASH,White,2,2,0,0
CL0084960,Ruched cotton poplin top,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,17,7,4,6
CL0085824,Asymmetric hem cotton poplin shift dress,89.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Fall Winter,,MACHINE WASH,Black,4,0,3,1
CL0085825,Asymmetric hem cotton poplin shift dress,56.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Fall Winter,,MACHINE WASH,Navy,4,2,2,0
CL0085852,High low shirttail cotton poplin shift dress,54.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Fall Winter,,MACHINE WASH,Black,16,7,6,3
CL0085971,Ruched tier cotton poplin shift dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,,,MACHINE WASH,Navy,9,0,7,2
CL0085972,Ruched tier cotton poplin shift dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Year-Round,,MACHINE WASH,Black,9,1,2,6
CL0085978,Curved hem cotton poplin top,59.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Navy,1,1,0,0
CL0086018,Cotton poplin high-low shirt,32.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,10,4,2,4
CL0086094,Contrast top-stitch cotton poplin shirt,32.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,41,7,29,5
CL0086207,Ruched cotton poplin puff sleeve top,29.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,23,6,16,1
CL0089123,Ruched cotton poplin tunic top,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,5,2,1,2
CL0090101,Cotton poplin tiered maxi dress,99.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,Black,44,16,15,13
CL0089978,Cotton poplin tunic shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,4,1,1,2
CL0090061,Puff sleeve cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,Black,11,3,2,6
CL0090574,Cotton poplin high-low shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,Red,5,2,2,1
CL0090755,Easy cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,7,3,1,3
CL0090856,Cotton poplin tiered maxi dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,Year-Round,,MACHINE WASH,Red,21,6,4,11
CL0091119,Cotton poplin high-low shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,Black,2,2,0,0
CL0091120,Cotton poplin high-low shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Spring Summer,,MACHINE WASH,Green,4,2,2,0
CL0091088,Easy cotton poplin shirt,36.95,Top,Cotton Poplin,Zapelle,WOVEN,,Spring Summer,,MACHINE WASH,Green,2,0,0,2
CL0091338,Cotton poplin shift shirt dress,54.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shirtdress,Spring Summer,,MACHINE WASH,Green,8,1,2,5
CL0091346,Dolman sleeve cotton poplin tiered dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,Year-Round,,MACHINE WASH,White,38,9,10,19
CL0091393,Cotton poplin utility style shirt,34.95,Top,Cotton Poplin,Zapelle,WOVEN,,Spring Summer,,MACHINE WASH,Green,2,1,0,1
CL0091465,Cotton poplin utility style belted jumpsuit,59.95,Jumpsuit,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,Navy,19,4,5,10
CL0091547,Cotton poplin handkerchief hem shirt,37.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,White,3,1,1,1
CL0092144,Release pleat cotton poplin shirt,39.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,31,7,16,8
CL0092417,Cotton poplin empire crop shirt,32.95,Top,Cotton Poplin,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,White,10,1,3,6
CL0092889,Flared godet hem cotton poplin dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Spring Summer,,MACHINE WASH,Green,4,0,4,0
CL0092895,Ruched cotton poplin tiered dress,59.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,Spring Summer,,MACHINE WASH,Green,11,5,5,1
CL0092898,Dolman sleeve cotton poplin tiered dress,59.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,Year-Round,,MACHINE WASH,Black,20,5,8,7
CL0092899,Dolman sleeve cotton poplin tiered dress,59.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,Spring Summer,,MACHINE WASH,Green,50,15,22,13
CL0092900,Dolman sleeve cotton poplin tiered dress,59.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,Year-Round,,MACHINE WASH,Navy,66,17,18,31
CL0092928,Cotton poplin empire cocoon dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Year-Round,,MACHINE WASH,Black,20,3,7,10
CL0092930,Cotton poplin empire cocoon dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Spring Summer,,MACHINE WASH,Green,16,5,6,5
CL0092931,Cotton poplin empire cocoon dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Year-Round,,MACHINE WASH,Navy,12,3,4,5
CL0093469,Cotton poplin ruffle flounce shift dress,56.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shirtdress,Year-Round,,MACHINE WASH,White,24,6,12,6
CL0094098,Floral print cotton poplin vented shift dress,49.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Sale,Floral,MACHINE WASH,Blue,6,5,1,0
CL0095069,Cotton poplin ruffle shirt,44.95,Top,Cotton Poplin,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Black,3,2,1,0
CL0095283,Pleat front cotton poplin shift dress,59.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Fall Winter,,MACHINE WASH,Red,14,1,3,10
CL0095252,Cotton poplin A-line dress,49.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,Fall Winter,,MACHINE WASH,Navy,132,48,47,37
CL0095741,Puff sleeve cotton poplin dress,79.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,Fall Winter,,MACHINE WASH,Black,8,4,2,2
CL0095796,Ruffle pleat front cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,Black,1,1,0,0
CL0095865,Ruffle pleat front cotton poplin shirt,39.95,Top,Cotton Poplin,Zapelle,WOVEN,,Fall Winter,,MACHINE WASH,White,1,1,0,0
CL0095912,Pintuck pleat floral embroidery cotton poplin shir,89.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shirtdress,Fall Winter,,MACHINE WASH,Black,33,22,4,7
CL0096369,Cotton poplin elastic waist peplum top,69.95,Top,Cotton Poplin,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,White,3,1,1,1
CL0096410,Cotton poplin ruched empire dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,Black,42,9,9,24
CL0096457,Statement puff sleeve cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,3,1,2,0
CL0096508,Faux button front floral print cotton poplin dress,54.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Blue,6,6,0,0
CL0096525,Woven check cotton poplin shirtdress,64.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,,MACHINE WASH,Blue,2,2,0,0
CL0096499,Floral embroidery cotton poplin sash tie dress,89.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,Black,5,2,3,0
CL0096554,Woven check cotton poplin shirt,36.95,Top,Cotton Poplin,Zapelle,WOVEN,,Sale,,MACHINE WASH,Blue,1,1,0,0
CL0096588,Cotton poplin high-low shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,White,18,6,8,4
CL0096587,Cotton poplin smocked peplum top,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,White,14,5,8,1
CL0096606,Cotton poplin surplice empire dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,White,9,6,2,1
CL0096599,Cotton poplin tiered maxi dress,64.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,White,18,18,0,0
CL0096760,Check cotton poplin smocked dress,56.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,Sale,,MACHINE WASH,Blue,30,25,5,0
CL0096754,Cutout cotton poplin tie back peplum blouse,69.95,Top,Cotton Poplin,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,White,15,11,1,3
CL0096787,Cotton poplin flared tunic dress,56.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,,,MACHINE WASH,White,46,15,18,13
CL0096788,Cotton poplin banded empire dress,79.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,,,MACHINE WASH,Navy,6,5,1,0
CL0096791,Asymmetric neck pleat waist cotton poplin dress,79.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,,,MACHINE WASH,White,32,15,9,8
CL0096839,Cotton poplin tiered maxi dress,89.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,White,84,17,49,18
CL0096817,Release pleat floral print cotton poplin tunic,36.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Blue,10,10,0,0
CL0096844,Pintuck pleat cotton poplin tunic dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,,,MACHINE WASH,Navy,33,21,5,7
CL0096880,Cotton poplin ruched empire dress,56.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,MACHINE WASH,White,35,10,13,12
CL0096863,Flap pocket cotton poplin high-low shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,7,2,3,2
CL0096928,Cotton poplin banded empire dress,79.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,,,MACHINE WASH,Black,1,1,0,0
CL0096929,Cotton poplin banded empire dress,79.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,,,MACHINE WASH,Green,8,5,2,1
CL0096959,Cotton poplin ruffle shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,White,11,0,11,0
CL0097004,Floral print cotton poplin ruched tier dress,59.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shirtdress,,Floral,MACHINE WASH,Navy,45,41,4,0
CL0097001,Button flap pocket cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,White,6,0,2,4
CL0097090,Cutout back graphic floral print cotton poplin dre,59.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Gray,5,0,3,2
CL0097162,Floral batik print cotton poplin ruched tier dress,79.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shirtdress,,Floral,MACHINE WASH,Navy,50,0,27,23
CL0097177,Cotton poplin flared tunic dress,69.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,,,MACHINE WASH,Blue,8,0,8,0
CL0097173,Off-the-shoulder floral print cotton poplin blouse,69.95,Top,Cotton Poplin,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Multi-colored,3,0,2,1
CL0097319,Puff sleeve floral print cotton poplin empire dres,59.95,Dress,Cotton Poplin,eshakti,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Multi-colored,17,0,6,11
CL0097375,Floral print cotton poplin crop blouson top,37.95,Top,Cotton Poplin,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Pink,1,0,0,1
CL0097366,Smocked waist floral print cotton poplin tiered sk,69.95,Skirt,Cotton Poplin,WAYWARD FANCIES,WOVEN,,,,MACHINE WASH,Pink,4,0,1,3
CL0097417,Cotton poplin empire tiered dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,,MACHINE WASH,Black,13,0,5,8
CL0097406,Lace trim floral print cotton poplin dress,109.95,Dress,Cotton Poplin,WAYWARD FANCIES,WOVEN,Shift,,Floral,MACHINE WASH,Multi-colored,65,0,12,53
CL0097440,Cotton poplin drop waist tiered dress,79.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shift,,,MACHINE WASH,Black,14,0,4,10
CL0097652,Contrast top-stitch cotton poplin shirt,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,4,0,0,4
CL0097664,Ruched cotton poplin puff sleeve top,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Black,7,0,0,7
CL0097641,Floral graphic print cotton poplin shirtdress,109.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Beige,116,0,0,116
CL0097697,Floral graphic print cotton poplin summer dress,109.95,Dress,Cotton Poplin,Zapelle,WOVEN,Fit-and-flare,,Floral,MACHINE WASH,Multi-colored,79,0,0,79
CL0097634,Graphic floral print cotton poplin skirt,69.95,Skirt,Cotton Poplin,Zapelle,WOVEN,,,Graphic,MACHINE WASH,Multi-colored,19,0,0,19
CL0097684,Graphic floral print cotton poplin crop top,69.95,Top,Cotton Poplin,Zapelle,WOVEN,,,,MACHINE WASH,Beige,6,0,0,6
CL0097739,Ruffle flounce cotton poplin utility style shirtdr,59.95,Dress,Cotton Poplin,Zapelle,WOVEN,Shirtdress,,,MACHINE WASH,Beige,14,0,0,14
CL0095943,Floral embroidery rayon crinkle elastic waist dres,104.95,Dress,Rayon Crinkle,WAYWARD FANCIES,WOVEN,Fit-and-flare,Fall Winter,,hand wash,Black,9,4,3,2
CL0096000,Gathered tie neck rayon crinkle top,74.95,Top,Rayon Crinkle,Zapelle,WOVEN,,,,hand wash,Green,13,5,5,3
CL0096022,Rayon crinkle ruffle flounce dress,89.95,Dress,Rayon Crinkle,WAYWARD FANCIES,WOVEN,Fit-and-flare,,,hand wash,Black,7,2,2,3
CL0096020,Rayon crinkle elastic waist skirt,79.95,Skirt,Rayon Crinkle,WAYWARD FANCIES,WOVEN,,,,hand wash,Black,13,5,6,2
CL0071952,Two-tone cotton knit belted dress,69.95,Dress,Cotton Jersey Knit,eShakti,KNITS,Fit-and-flare,Fall Winter,Colorblock,MACHINE WASH,Black,5,1,0,4
CL0072065,Two-tone cotton knit belted dress,64.95,Dress,Cotton Jersey Knit,eShakti,KNITS,Fit-and-flare,Fall Winter,Colorblock,MACHINE WASH,Green,25,3,9,13
CL0085555,Cotton jersey pleat waist jumpsuit,89.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,,,MACHINE WASH,Black,4,0,3,1
CL0085779,Cotton jersey elastic waist dress,55.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,A-Line,Year-Round,,MACHINE WASH,Black,3,1,2,0
CL0085889,Release pleat cotton jersey palazzo jumpsuit,59.95,Jumpsuit,Cotton Jersey Knit,Zapelle,WOVEN,,Year-Round,,MACHINE WASH,Navy,1,1,0,0
CL0085890,Tie-waist cotton jersey jumpsuit,59.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Black,1,0,1,0
CL0086864,Cotton jersey wide-leg pants,79.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Black,22,5,11,6
CL0086897,Vented cotton jersey sheath dress,79.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,,,MACHINE WASH,Black,3,1,1,1
CL0087170,Cotton jersey faux wrap dress,67.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Fit-and-flare,Fall Winter,,hand wash,Red,2,1,1,0
CL0088242,Cotton jersey knit palazzo pants,59.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Navy,6,4,2,0
CL0089197,Twist waist cotton jersey sheath dress,56.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Year-Round,,MACHINE WASH,Red,11,1,6,4
CL0089198,Cotton jersey ruched wide-leg jumpsuit,89.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Red,13,3,5,5
CL0089574,Crossover waist cotton jersey dress,79.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Fall Winter,,MACHINE WASH,Red,29,13,6,10
CL0089887,Twist waist cotton jersey sheath dress,79.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Fall Winter,,MACHINE WASH,Green,3,0,3,0
CL0089889,Twist waist cotton jersey sheath dress,84.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Year-Round,,MACHINE WASH,Navy,15,3,9,3
CL0089891,Twist waist cotton jersey sheath dress,89.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Fall Winter,,MACHINE WASH,Red,11,6,2,3
CL0089892,Twist waist cotton jersey sheath dress,56.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Sheath,Year-Round,,MACHINE WASH,Purple,17,3,8,6
CL0089938,Ruched tier cotton jersey shift dress,84.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Green,4,0,3,1
CL0090436,Elastic waist cotton jersey pants,64.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Black,24,8,11,5
CL0091433,Cotton jersey knit bodysuit,32.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Spring Summer,,MACHINE WASH,Yellow,1,0,1,0
CL0091436,Cotton jersey knit bodysuit,32.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Year-Round,,MACHINE WASH,Red,1,1,0,0
CL0091437,Cotton jersey knit bodysuit,69.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,4,3,1,0
CL0091613,Cotton jersey knit shirt,34.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Spring Summer,,MACHINE WASH,Blue,3,3,0,0
CL0091617,Cotton jersey knit shirt,59.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Red,17,9,6,2
CL0091618,Cotton jersey knit shirt,69.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Green,10,4,5,1
CL0091619,Cotton jersey knit shirt,34.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,8,6,2,0
CL0092415,Cotton jersey knit A-line dress,62.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,A-Line,Spring Summer,,MACHINE WASH,Blue,6,6,0,0
CL0093650,Cotton jersey knit shift dress,59.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Year-Round,,MACHINE WASH,Navy,24,6,9,9
CL0095109,Tie waist cotton jersey empire dress,84.95,Dress,Cotton Jersey Knit,eshakti,KNITS,Fit-and-flare,Fall Winter,,MACHINE WASH,Red,1,0,0,1
CL0095144,Sash-tie waist cotton jersey dress,64.95,Dress,Cotton Jersey Knit,eshakti,KNITS,Fit-and-flare,Fall Winter,,MACHINE WASH,Green,11,3,6,2
CL0095171,Mock neck cotton jersey shift dress,54.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Purple,1,0,1,0
CL0095370,Cotton jersey belted romper,74.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,24,9,9,6
CL0095368,Tie front cotton jersey empire dress,54.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Empire Waist,Fall Winter,,MACHINE WASH,Gray,8,2,4,2
CL0095447,Melange cotton jersey vented shift dress,56.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Gray,3,0,1,2
CL0095472,Cotton jersey and poplin dress,64.95,Dress,Cotton Jersey Knit,eshakti,WOVEN,Fit-and-flare,Fall Winter,,MACHINE WASH,Black,5,3,1,1
CL0095490,Asymmetric hem cotton jersey A-line dress,59.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Black,11,7,3,1
CL0095492,Boot-cut cotton jersey pants,79.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,19,7,5,7
CL0095491,Tie waist cotton jersey tunic,69.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,3,1,1,1
CL0095511,Tie waist cotton jersey tunic,54.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Green,8,3,3,2
CL0095517,Melange cotton jersey tie waist tank top,36.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Gray,6,1,2,3
CL0095515,Cotton jersey wide-leg pants,84.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Gray,9,3,2,4
CL0095538,Cotton jersey A-line dress,84.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Navy,45,4,16,25
CL0095600,Tie waist cotton jersey empire dress,62.95,Dress,Cotton Jersey Knit,eshakti,KNITS,Fit-and-flare,Fall Winter,,MACHINE WASH,Red,2,1,0,1
CL0095613,Cotton jersey pleat waist palazzo jumpsuit,64.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Red,6,2,3,1
CL0095614,Cotton jersey pleat waist palazzo jumpsuit,89.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Red,7,4,3,0
CL0095615,Cotton jersey pleat waist palazzo jumpsuit,89.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Green,13,3,4,6
CL0095616,Cotton jersey pleat waist palazzo jumpsuit,89.95,Jumpsuit,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Blue,51,12,27,12
CL0095617,Tie waist cotton jersey empire dress,67.95,Dress,Cotton Jersey Knit,eshakti,KNITS,Fit-and-flare,Fall Winter,,MACHINE WASH,Red,9,5,1,3
CL0095443,Cotton jersey pieced shift dress,62.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Gray,2,2,0,0
CL0095606,Cotton jersey high-low tunic shirt,74.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Gray,7,6,1,0
CL0095608,Tie waist cotton jersey shift dress,59.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Off-white,36,11,10,15
CL0095751,Asymmetric hem cotton jersey A-line dress,49.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,Fall Winter,,MACHINE WASH,Green,11,1,5,5
CL0095752,Boot-cut cotton jersey pants,64.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Green,18,3,8,7
CL0095864,Cotton jersey wide-leg pants,64.95,Pant,Cotton Jersey Knit,Zapelle,KNITS,,Fall Winter,,MACHINE WASH,Black,40,23,11,6
CL0095994,Dolman sleeve asymmetric hem cotton jersey tunic,69.95,Top,Cotton Jersey Knit,Zapelle,KNITS,,,,MACHINE WASH,Red,5,1,2,2
CL0096002,Flounce hem cotton jersey hoodie dress,59.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shift,,,MACHINE WASH,Black,4,2,1,1
CL0096227,Cotton jersey pocket shirt dress,64.95,Dress,Cotton Jersey Knit,Zapelle,KNITS,Shirtdress,,,MACHINE WASH,Black,1,1,0,0
